Пардозона	پَرْدازانه
Пуле, ки бояд барои истифода аз имтиёз ё хидмате пардохт ва миқдори онро қонун ё муассисае, ки он имтиёзро медиҳад, таъйин мекунад.	پولی که باید برایِ استفاده از امتیاز یا خدمتی پرداخت و مقدار آن را قانون یا مؤسسه‌ای که آن امتیاز را می‌دهد تعیین می‌کند.
Ин вожа аз “пардоз” ва пасванди “-она” сохта шудааст, монанди “шогирдона” ва “байъона”.	این واژه از «پرداز» و پسوند «آنه» ساخته شده‌است، مانند «شاگردانه» و «بیعانه».
Пажӯҳона	پژوهانه
Пуле, ки як муассисаи омӯзишӣ ё созмон ва бунёди миллӣ ё хусусӣ барои пажӯҳиш ё баррасӣ ё нивиштани китобе ба касе медиҳад.	پولی که یک مؤسسۀ آموزشی یا سازمان و بنیاد ملی یا خصوصی برایِ پژوهش، یا بررسی، یا نوشتن کتابی به کسی می‌دهد.
Ин вожа аз “пажӯҳ” ба маънои “пажӯҳиш” ва пасванди “-она” сохта шудааст.	این واژه از «پژوه» به‌معنیِ «پژوهش» و پسوند «آنه» ساخته شده‌است.
Пайвастакор	پیوسته‌کار
Касе, ки дар саросари вақти муқаррар барои хидмат дар созмоне кор мекунад.	کسی که در سراسرِ وقتِ مقرر برایِ خدمت، در سازمانی کار می‌کند.
Кор кардан дар саросари вақти муқаррар барои хидмат дар созмоне.	کارکردن در سراسرِ وقتِ مقرر برایِ خدمت، در سازمانی.
Нигоҳ кунед ба: пайвастакор	نگاه کنید به: پیوسته‌کار.
Омӯзишёр	آموزشیار
Касе, ки дар як омӯзишгоҳи олӣ ё донишгоҳ дарс медиҳад ва мақоми ӯ пойинтар аз мақомҳои омӯзишии расмӣ монанди устодёрӣ, донишёрӣ ва устодӣ аст.	کسی که در یک آموزشگاه عالی یا دانشگاه درس می‌دهد و مقام او پایین‌تر از مقام‌های آموزشی رسمی مانند استادیاری، دانشیاری و استادی است.
Омӯзишкада	آموزشکده
Муассисае омӯзишӣ, ки аз назари мартаба пас аз дабиристон қарор дорад ва омӯзише дусола медиҳад, ки бо омуӯзиши ду соли нахустини коллеҷ баробар аст ва донишҷӯёнро барои рафтан ба донишгоҳ омода месозад.	مؤسسه‌ای آموزشی که ازنظرِ مرتبه پس از دبیرستان قرار دارد و آموزشی دوساله می‌دهد که با آموزش دو سالِ نخستینِ کالج برابر است و دانشجویان را برایِ رفتن به دانشگاه آماده می‌سازد.
Нумоде, ки муъаллим барои нишон додани натиҷаи арзишёбии худ аз дарс ва рафтори шогирд ба кор мебарад.	نمادی که معلم برایِ نشان‌دادنِ نتیجۀ ارزشیابی خود از درس و رفتار شاگرد به کار می‌برد.
Вожаи “арза” аз “арзидан” сохта шудааст ва метавонад маъное наздик ба “арзиш” дошта бошад.	واژۀ «ارزه» از «ارزیدن» ساخته شده‌است و می‌تواند معنایی نزدیک به «ارزش» داشته‌باشد.
Донишвар	دانشیار
Касе, ки дараҷаи “донишварӣ”-ро ба даст оварда бошад.	کسی که درجۀ «دانشوری» را به دست آورده‌باشد.
Нигоҳ кунед ба: донишварӣ	نگاه کنید به: دانشوری.
Дараҷае донишгоҳӣ болотар аз лисонс ва пойинтар аз дуктуро.	درجه‌ای دانشگاهی بالاتر از لیسانس و پایین‌تر از دکتری.
Вижанигошт	ویژه‌نِگاشت
Бархакор	بَرْخه‌کار
Касе, ки дар бахше аз вақти муқаррар барои хидмат дар созмоне кор мекунад.	کسی که در بخشی از وقتِ مقرر برایِ خدمت، در سازمانی کار می‌کند.
Ин вожа аз “барха” ба маънои “бахш, баҳра” ва “кор” сохта шудааст.	این واژه از «برخه» به‌معنیِ «بخش، بهره» و «کار» ساخته شده‌است.
Кор кардан дар бахши муқаррарӣ барои хидмат дар созмоне.	کارکردن در بخشِ مقرری برایِ خدمت، در سازمانی.
Нигоҳ кунед ба: бархакор	نگاه کنید به: برخه‌کار.
Пешбоист	پیش‌بایست
Чаҳорак	چهارک
Ҳар як аз давраҳои дувоздаҳҳафтаии як соли таҳсилӣ, ҳар гоҳ ба чаҳор бахш шавад.	هر یک از دوره‌های دوازده‌هفته‌ایِ یک سال تحصیلی، هرگاه به چهار بخش شود.
Дарбоист	دَربایست
Ончи лозим ва зарурӣ аст.	آنچه لازم و ضروری است.
Шарти аслӣ ва лозим барои чизе	شرط اصلی و لازم برایِ چیزی.
Пажӯҳиш	پژوهش
Фаронамо	فَرانما
Дабистон	دَبستان
Гурӯҳе аз донишмандон, ҳунармандон, нивисандагон ва ҷуз онҳо, ки аз як устод омӯзиш гирифтаанд ё ба сабаби ҳамонандии равиш ва шева ва усул ба якдигар ҳамбастагӣ ёфтаанд.	گروهی از دانشمندان، هنرمندان، نویسندگان و جز آن‌ها که از یک استاد آموزش گرفته‌اند یا به‌سببِ همانندی روش و شیوه و اصول به یکدیگر همبستگی یافته‌اند.
Барои маънои оми омӯзишии school-и инглисӣ ва école-и фаронса ба пешниҳоди Фарҳангистони пешин вожаи “омӯзишгоҳ” ба тасвиб... расидааст.	برای معنی عام آموزشی school انگلیسی و école فرانسه به پیشنهاد فرهنگستان پیشین واژۀ «آموزشگاه» به تصویب... رسیده‌است.
Нимсол	نیمسال
Вожаи инглисии semester аз вожаи лотинии semestris ба маънои “шашмоҳа” омадааст ва он мураккаб аст аз six ба маънои “шаш” ва mensis ба маънои “моҳ”.	واژۀ انگلیسی semester از واژۀ لاتینی semestris به‌معنیِ «شش‌ماهه» آمده‌است و آن مرکب است از six به‌معنیِ «شش» و mensis به‌معنیِ «ماه».
Баррасӣ	بَرْرَسی
Ҳамсиголӣ	هَمْسِگالی
Вожаи инглисии symposium аз лотин гирифта шудааст ва лоитнии он аз вожаи юнонии sumposion ба маънои “меҳмонии шароб” омадаст ва мураккаб аст аз “sun-” ба маънои “ҳам, боҳам” ва “posis” ба маънои “нӯшидан”.	واژۀ انگلیسی symposium از لاتین گرفته شده‌است و لاتینی آن از واژۀ یونانی sumposion به‌معنیِ «مهمانی شراب» آمده‌است و مرکب است از “sun-” به‌معنیِ «هم، باهم» و “posis” به‌معنیِ «نوشیدن».
Пас маънои луғавии сампузиюм “бо ҳам нӯшидан” аст.	پس معنی لغوی سمپوزیوم «باهم‌نوشیدن» است.
Вожаи ҳамсиголӣ аз пешванди “ҳам-“ ва “сигол” аз “сиголидан” ба маънои андешидан, рой задан ва машварат кардан ва пасванди “-ӣ” сохта шудааст.	واژۀ همسگالی از پیشوند «هم» و «سگال» از «سگالیدن» به‌معنیِ «اندیشیدن، رای‌زدن و مشورت‌کردن» و پسوند «ی» ساخته شده‌است.
Озмун	آزمون
Поённома	پایان‌نامه
Рисолае пажӯҳишӣ ва бунёдӣ, ки донишҷӯи довталаби гирифтани яке аз дараҷаҳои донишгоҳӣ ба роҳнамоии мустақими устод менивисад.	رساله‌ای پژوهشی و بنیادی که دانشجویِ داوطلبِ گرفتن یکی از درجه‌های دانشگاهی به راهنمایی مستقیم استاد می‌نویسد.
“Поённома” дар вожаҳои мусавваби Фарҳангистони пешин танҳо барои дараҷаи дуктуро ёд шудааст.	«پایان‌نامه» در واژه‌های مصوّب فرهنگستان پیشین تنها برایِ درجۀ دکتری یاد شده‌است.
Омӯзона	آموزانه
Пуле, ки барои омӯзиш, бавижа дар як муассисаи расмии омӯзишӣ пардохта мешавад.	پولی که برایِ آموزش، به‌ویژه در یک مؤسسۀ رسمی آموزشی پرداخته می‌شود.
Вожаи “омӯзона” аз “омӯз” ба маънои “омӯзиш” ва пасванди “-она” сохта шудааст.	واژۀ «آموزانه» از «آموز» به‌معنیِ «آموزش» و پسوند «آنه» ساخته شده‌است.
Устоди дидоргар	اُستادِ دیدارگر
Устоде, ки донишгоҳ ӯро барои замони муъайяне даъват менамояд, то дар онҷо тадрис кунад.	استادی که دانشگاه او را برایِ زمان معینی دعوت می‌نماید تا در آنجا تدریس کند.»
Баробарҳои форсии бархе аз вожаҳои омӯзишӣ	برابرهای فارسی برخی از واژه‌های آموزشی
Шаҳрбароз: Гоҳе дар бораи забони порсиг ё порсии миёна ё ҳамон паҳлавӣ гуфта мешавад, ки забоне мурда аст.	شهربراز: گاهی درباره‌ی زبان پارسیگ یا پارسی میانه یا همان پهلوی گفته می‌شود که زبانی مرده است.
Ба назари ман, ин сухан бештар ба хотири ноошноӣ бо забони порсии миёна аст.	به نظر من این سخن بیشتر به خاطر ناآشنایی با زبان پارسی میانه است.
Аз ин рӯ, дар ин нивиштор мекӯшам бо овардани бархе матнҳои намуна ба ин пурсиш посух диҳам.	از این رو در این نوشتار می‌کوشم با آوردن برخی متن‌های نمونه به این پرسش پاسخ دهم.
Яке аз монеъҳои ошноии мо бо забони паҳлавӣ хатти он аст.	یکی از مانع‌های آشنایی ما با زبان پهلوی خط آن است.
Барои намуна, ба ин чанд ҷумла аз оғози китоби “Ардовирофномаг” нигоҳ кунед.	برای نمونه به این چند جمله از آغاز کتاب «ارداویرافنامگ» نگاه کنید.
Достони “Ардовирофномаг” ба оғози даврони Сосониён бозмегардад ва ба эҳтимоли зиёд матни Ардовирофномаг дар шакли кунунии худ ба даврони Хусрави якум Анушервон бозмегардад.	داستان ارداویرافنامگ به آغاز دوران ساسانیان بازمی‌گردد و به احتمال زیاد، متن ارداویرافنامگ در شکل کنونی خود به دوران خسرو یکم انوشیروان بازمی‌گردد.
Рӯшан аст, ки агар ба ин матн нигоҳ кунем, бароямон чизи ғарибу “мурдае” хоҳад буд.	روشن است که اگر به این متن نگاه کنیم برایمان چیز غریب و «مُرده»ای خواهد بود.
Ҳол бигзоред чанд банди оғози ин китобро бо ҳарфҳои ошнои худамон таронивисӣ кунам:	حال بگذارید چند بند آغاز این کتاب را با حرف‌های آشنای خودمان ترانویسی کنم:
Пад ном и Язадон	پد نام ی یزدان
Уд пас гизистаг гунногминуг дурванд гумон кардан мардумон пад ин денрой он гизистаг Александар Ҳрумиг Музроиг-монишн виёбоненид.	اُد پَس گیزیستگ گُن‌ناگ مینوگ دُروَند گمان کردن مردمان پد این دین رای آن گیزیستگ اَلِکسَندَر هرومیگ موزراییگ-مانیشن ویابانَنید.
Ӯш ӯй Эрон-деҳибад узад.	اوش اوی ایران-دِهی‌بَد اُزَد.
Уд дар уд хвадоиҳ вешифт уд аверон кирд.	اُد در اُد خوداییه ویشفت اُد اَویران کرد.
Уд ин ден чиюн Абестог уд Занд абар гов пӯстиҳои веростаг пад об и зар нибиштаг андар Стахр и Побагон пад диж и “нибишт” ниҳод истод.	اُد این دین چیون اَبِستاگ اُد زَند اَبَر گاو پوست‌ایهای ویراستگ پَد آب ی زرّ نبشتَگ اندر ستخر ی پابگان پَد دژ ی «نبشت» نِهاد ایستاد.
Мебинед, ки хеле беҳтар шуд.	می‌بینید که خیلی بهتر شد.
Ҳол чанд вожа дар ин матнро тавзеҳ медиҳам:	حال چند واژه در این متن را توضیح می‌دهم:
Пад: ҳарфи изофа, ки имрӯза ба сурати “ба” кӯтоҳ шудааст.	 پَد: حرف اضافه که امروزه به صورت «به» کوتاه شده است.
Гоҳе бархе касон баиштибоҳ ва барои лафзи қалам онро “ва” мехонанд ва гумон мекунанд “-у” ъомиёна аст!	گاهی برخی کسان به اشتباه و برای لفظ قلم آن را «وَ» می‌خوانند و گمان می‌کنند ـُ عامیانه است!
Ҳол он ки дар Шоҳнома ва тамоми осори адаби забони порсӣ ин ҳарфи рабт “-у” хонда мешавад.	حال آن که در شاهنامه و تمام آثار ادب زبان پارسی این حرف ربط ـُ خوانده می‌شود.
Музроя: Миср.	 موزرایه: مصر.
Музроиг-монишн: Он ки монё хонааш дар Миср бошад, мисрнишин	موزراییگ-مانیشن: آن که مان یا خانه‌اش در مصر باشد=مصرنشین
Деҳибад: деҳбад = бузурги деҳ ё сарзамин	دیهی‌بد: دیه‌بد = بزرگ دیه یا سرزمین
Додвар: он ки дод бидиҳад = қозӣ	 دادوَر: آن که داد بدهد = قاضی
Денбурдор: он ки баранда ё ҳомили дин бошад	 دین‌بُردار: آن که برنده یا حامل دین باشد
Бознивисии ин матн ба порсии нав ё забони имрӯзии мо чун ин аст:	بازنویسی این متن به پارسی نو یا زبان امروزی ما چنین است:
Чунин гӯянд, ки пас аз он ки Зартушти некукор дин пазируфт, онро дар ҷаҳон ривоҷ дод.	چنین گویند که پس از آن که زرتشت نیکوکار دین پذیرفت آن را در جهان رواج داد.
То сар омадани сесад сол дин дар беомехтагӣ буд ва мардумон дар бегумонӣ буданд.	تا سرآمدن سیصد سال، دین در بی‌آمیختگی بود و مردمان در بی‌گمانی بودند.
Ӯ фармонравои сарзамини озодагонро узад ва он подшоҳиро ошуфту вайрон кард.	او فرمانروای سرزمین آزادگان را زد و آن پادشاهی را آشفت و ویران کرد.
Ва Авестову Занди ин динро бар пӯстҳои гов пардохта, ба оби зар нивишта буданд ва дар Истахри Побагон дар диже “Нибишт” ниҳода буданд.	و اوستا و زند این دین را بر پوست‌های گاو پرداخته به آب زر نوشته بودند و در استخر پابگان در دژی «نبشت» نهاده بودند.
Искандари румии мисрнишини бадкораи бадбахти зишткори дарӯғгӯйи бадкирдор онҳоро баровард ва бисӯхт.	اسکندر رومی مصر-نشین بدکاره‌ی بدبخت زشتکار دروغگوی بدکردار آنها را برآورد و بسوخت.
Намунаи дигаре аз матнҳои порсии миёнаро аз ҷилди нахусти китоби “Сабкшиносӣ”, нивиштаи устоди шодравон Маликушшуъаро Муҳаммадтақии Баҳорро меоварам.	نمونه‌ی دیگری از متن‌های پارسی میانه را از جلد نخست کتاب «سبک‌شناسی» نوشته‌ی استاد شادوران ملک‌الشعرا محمدتقی بهار را می‌آورم.
Шеъре ба номи “Дар ситоиши дарахти нур” аз ёфтаҳои Турфон мутаъаллиқ ба пайравони Монӣ, ки гӯё бахше аз китоби “Шобуҳрагон”-и Монӣ бошад.	شعری به نام «در ستایش درخت نور» از یافته‌های تورفان متعلق به پیروان مانی که گویا بخشی از کتاب «شاهپورگان» مانی باشد.
Яъне замони он ба оғози даврони Сосониён мерасад:	یعنی زمان آن به آغاز دوران ساسانیان می‌رسد:
Рӯжендо барозанд аз танвор и ӯй драхт	روژِندا برازند از تنوار ی اوی درخت
Мурвон и Бомивон ӯй возенд шодиҳо	مُروان ی بامیوان اوی وازِند شادیها
Возенд кабӯтар фрашамурв и висп	وازِند کبوتر فرَشَه‌مُرو ی وسپ
Саровенд уд овоженд... канигон	سراویند اُد آواژند... کنیگان
Бистоенд танвор и ӯй	بِستایند تنوار ی اوی
Фрашамурв: мурғи ҷангалӣ, товус, қарқовул,	 فرشه مرو: مرغ جنگلی، تاووس، قرقاول
Вожа аз ҳамин реша аст.	واژه از همین ریشه است.
Боботоҳир низ дар дубайтиҳои худ гӯяд: Чи воҷум?	باباطاهر نیز در دوبیتی‌های خود گوید: چه واجُم؟
Аз чи воҷум?	از چه واجُم؟
Бо ки воҷум?	با که واجُم؟
Бознивисӣ ба забони имрӯзӣ:	بازنویسی به زبان امروزی:
Хуршеди рӯшану моҳи пури барозанда	خورشید روشن و ماه پُر برازنده
Рӯшанӣ диҳанду барозандагӣ кунанд аз танаи он дарахт	روشنی دهند و برازندگی کنند از تنه‌ی آن درخت
Мурғони бомдодӣ сухан гӯянд ба шодӣ	مرغان بامدادی سخن گویند به شادی
Сухан гӯянд кабутарону мурғони ваҳшӣ ва ҳама гуна мурғон	سخن گویند کبوتران و مرغان وحشی و همه گونه مرغان
Суруд гӯянду овоз баркашанд... духтарон	سرود گویند و آواز برکشند... دختران
Биситоянд ҳамагӣ танаи он дарахтро.	بستایند همگی تنه‌ی آن درخت را.
Намунаи дигар таронаи “Драхти осуриг” ё дарахти ошӯриг аст.	نمونه‌ی دیگر ترانه‌ی «درخت آسوریک» یا درخت آشوریگ است.
Осуриг ё ошуриг сифати нисбии Ошур/Осур аст, ки дар забони паҳлавӣ ба Миёнрӯдон ва бавижа шимоли он гуфта мешуда, яъне ончи имрӯз Курдистони Ироқ хонда мешавад.	آسوریک یا آشوریگ صفت نسبی آشور/آسور است که در زبان پهلوی به میان‌رودان و به ویژه شمال آن گفته می‌شده یعنی آنچه امروز کردستان عراق خوانده می‌شود.
Ин ҳам бахше аз “Драхт и осуриг”:	این هم بخشی از درخت آسوریک:
Драхтӣ руст аст тарав Шатру Осуриг	درختی رُست است تَراَو شَترو آسوریک
Бунаш хушк аст, сараш ҳаст тар	بُنَش خوشک است، سرش هست تر
Варгаш каниё монад, бараш монад ангур	وَرگش کنیا مانَد، بَرَش مانَد انگور.
Ширин бор оварад	شیرین بار آورد.
Мартумон винои он им драхт и буланд	مرتومان وینای آن ام درخت ی بولند
Буж овом напардат кӯ аз ҳеч ту авартар эм пат вас гунаг ҳир	بوژ اَواَم نپردت کو از هچ تو اوَرتَر اَم پت وَس گونَگ هیر.
Буж: буз	 بوژ: بز
Вас: басе	 وس: بسی
Дарахте рустааст он сӯи сарзамини Ошур	درختی رسته است آن سوی سرزمین آشور
Бун -аш хушк аст ва сараш тар аст	بن اش خشک است و سرش تر است.
Баргаш ба най мемонад ва бар -аш ба ангур	برگش به نی می‌مانَد و بر اش به انگور.
Бори ширин меоварад	بار شیرین می‌آورد
Мардумон бинӣ/гӯё ман он дарахти буландам	مردمان بینی/گویا من آن درخت بلندم
Буз бо ман набард кунад, ки ман аз ту бартарам ба басе гуна чиз	بُز با من نبرد کند که من از تو برترم به بسی گونه چیز.
Ҳамчунин нигоҳ кунед ба нивишторе пешин дар бораи китоби “Шаҳристонҳои Эроншаҳр”, ки аз даврони Сосониён ба ёдгор мондааст.	هم چنین نگاه کنید به نوشتاری پیشین درباره‌ی کتاب «شهرستانهای ایران‌شهر» که از دوران ساسانیان به یادگار مانده است.
Албатта, ёдовар мешавам, ки забони порсии миёна забонест, ки ба муддати 800 сол дар Эрон ривоҷ дошта ва дар тӯли замон тағйирҳое кардааст.	البته یادآور می‌شوم که زبان پارسی میانه زبانی است که به مدت ۸۰۰ سال در ایران رواج داشته و در طول زمان تغییرهایی کرده است.
Аммо ҳамон гуна, ки мебинед, ин забон бисёр ба забони имрӯзии мо наздик аст.	اما همان گونه که می‌بینید این زبان بسیار به زبان امروزی ما نزدیک است.
Ҳатто бархе аз сохторҳои дастурӣ ва гунаҳои паҳлавии вожаҳо дар бархе забонҳои дигари эронӣ ва гӯишҳои шаҳрҳои Эронзамин барҷо мондааст.	حتا برخی از ساختارهای دستوری و گونه‌های پهلوی واژه‌ها در برخی زبان‌های دیگری ایرانی و گویش‌های شهرهای ایران‌زمین برجا مانده است.
Ин гуна тағйирҳои вожагонӣ ва дастурӣ ва тағйири маънои вожагон дар ҳар забоне, бавижа дар дарознои торихе монанди ин табиъӣ ва пазируфтанӣ аст ва ба гуфтаи устод Баҳор “номуси татаввур” ҳамвора дар кор аст.	این گونه تغییرهای واژگانی و دستوری و تغییر معنای واژگان در هر زبانی، به ویژه در درازنای تاریخی مانند این، طبیعی و پذیرفتنی است و به گفته‌ی استاد بهار «ناموس تطوّر» همواره در کار است.
Аммо ба назари ман, шабоҳат ва пайвастагӣ бисёр бештар аз тафовут ва гусастагӣ аст.	اما به نظر من شباهت و پیوستگی بسیار بیشتر از تفاوت و گسستگی است.
Ба ҳамин хотир, низ устод дуктур Парвизи Нотили Хонларӣ дар китоби “Торихи забони порсӣ” менивисад, ки забонҳои порсии куҳан ва порсии миёна намурдаанд, балки дар колбади забони порсии нав ба зиндагии худ идома медиҳанд.	به همین خاطر نیز استاد دکتر پرویز ناتل خانلری در کتاب تاریخ زبان پارسی می‌نویسد که زبان‌های پارسی کهن و پارسی میانه نمرده‌اند بلکه در کالبد زبان پارسی نو به زندگی خود ادامه می‌دهند.
Нукта дар ин ҷост, ки чун забони порсии миёна ё паҳлавӣ бо хатте мутафовит нивишта мешавад, бисёрии мо аз он бехабарем ва ин гумон дар мо падид омада, ки забонест бисёр мутафовит ва “мурда”, ки мо ҳеч аз он намефаҳмем.	نکته در اینجا است که چون زبان پارسی میانه یا پهلوی با خطی متفاوت نوشته می‌شود بسیاری ما از آن بی‌خبریم و این گمان در ما پدید آمده که زبانی است بسیار متفاوت و «مُرده» که ما هیچ از آن نمی‌فهمیم.
Агар матнҳои паҳлавиро бо ҳарфҳои порсии имрӯзӣ таронивисӣ кунем, хоҳем дид, ки чи андоза афсонаи “мурда будани” ин забон бепоя аст.	اگر متن‌های پهلوی را با حرف‌های پارسی امروزی ترانویسی کنیم، خواهیم دید که چه اندازه افسانه‌ی «مُرده بودن» این زبان بی‌پایه است.
Замоне пеш аз омадани роёнгар ба Эрон ва ривоҷи он дар миёни мардум ва бисёр пеш аз падид омадани интернет ва маҷбур шудани мардум ба нивиштани забони порсӣ ба хатти лотин иддае барои сар ба сар гузоштани дӯстон ҷумлаҳои порсиро бо хатти инглисӣ менивиштанд ва яке аз онҳо чунин буд: zur nazan farsi neveshtam!	زمانی پیش از آمدن رایانگر به ایران و رواج آن در میان مردم و بسیار پیش از پدید آمدن اینترنت و مجبور شدن مردم به نوشتن زبان پارسی به خط لاتین، عده‌ای برای سر به سر گذاشتن دوستان جمله‌های پارسی را با خط انگلیسی می‌نوشتند و یکی از آنها چنین بود: zur nazan farsi neveshtam!
Ҳол достони забони паҳлавӣ ва забони имрӯзии мо то андозае шабеҳи ин зӯр заданҳост!	حال داستان زبان پهلوی و زبان امروزی ما تا اندازه‌ای شبیه این زور زدن‌ها است!
Манзурам ин аст, ки хат набояд бо забон иштибоҳ шавад ва мутафовит будани хат набояд шубҳаи мутафовит будани забонро сабаб шавад.	منظورم این است که خط نباید با زبان اشتباه شود و متفاوت بودن خط نباید شبهه‌ی متفاوت بودن زبان را سبب شود.
Ба назари ман, яке аз паёмадҳои муҳими пазируфтани зинда будани забони паҳлавӣ рӯй овардани бештари мардуми имрӯз ба мероси адабии ин забон ва ошно шудан бо он аст.	به نظر من یکی از پیامدهای مهم پذیرفتن زنده بودن زبان پهلوی، روی آوردن بیشتر مردم امروز به میراث ادبی این زبان و آشنا شدن با آن است.
Паёмади дигар боз шудани ганҷинаи ин бахш аз забон барои корбурд дар вожасозӣ барои заминаҳои илмию фаннӣ тавонад буд.	پیامد دیگر، باز شدن گنجینه‌ی این بخش از زبان برای کاربرد در واژه‌سازی برای زمینه‌های علمی و فنی تواند بود.
Пайнивишт	پی نوشت
Дӯсти хонандае дар бахши назарҳо гуфта, ки кош Фарҳангистон ба тавоноии забони паҳлавӣ дар вожасозӣ таваҷҷуҳ кунад.	دوست خواننده‌ای در بخش نظرها گفته که کاش فرهنگستان به توانایی زبان پهلوی در واژه‌سازی توجه کند.
Мутаассифона, Фарҳангистони кунунӣ бисёр аз худ лахтиву кундӣ нишон медиҳад ва муҳофизакорона амал мекунад ва барои зудудани бархе сохторҳои таҳмилии забони арабӣ ба забони порсӣ вокуниш нишон намедиҳад.	متاسفانه فرهنگستان کنونی بسیار از خود لَختی و کندی نشان می‌دهد و محافظه‌کارانه عمل می‌کند و برای زدودن برخی ساختارهای تحمیلی زبان عربی به زبان پارسی واکنشی نشان نمی‌دهد.
Мавзӯъи таваҷҷуҳ ба забонҳои эронии дигар, бавижа забони паҳлавӣ, чизест, ки наздики 80 сол пеш устод Иброҳими Пурдовуд бад-он ишора кард.	موضوع توجه به زبان‌های ایرانیِ دیگر، به ویژه زبان پهلوی، چیزی است که نزدیک ۸۰ سال پیش استاد ابراهیم پورداوود بدان اشاره کرد.
Ҳатто 40 сол пеш низ дуктур Содиқи Киё ва дуктур Муҳаммади Муқаддам дар Фарҳангистони дувум ҳамин корро дунбол карданд.	حتا ۴۰ سال پیش نیز دکتر صادق کیا و دکتر محمد مقدم در فرهنگستان دوم همین کار را دنبال کردند.
Аммо ба корашон анги “бостонгароӣ” зада шуд.	اما به کارشان انگ «باستانگرایی» زده شد.
Имрӯза низ ҳамон гуна ки пештар нивиштаам, дуктур Миршамсуддини Адибсултонӣ ва дуктур Муҳаммади Ҳайдарии Малоирӣ ҳамин равишро пай гирифтаанд ва дастовардҳои бузурге доштаанд.	امروزه نیز همان گونه که پیشتر نوشته‌ام دکتر میرشمس‌الدین ادیب سلطانی و دکتر محمد حیدری ملایری همین روش را پی گرفته‌اند و دستاوردهای بزرگی داشته‌اند.
Оё порсиг (паҳлавӣ) забоне мурда аст?	آیا پارسیگ (پهلوی) زبانی مرده است؟
Аҳмадшоҳи Комилзода:* Тавре ки ба назар мерасад, мушкилоти забон дар Тоҷикистон дар ояндаи наздик наметавонад баосонӣ ҳал шавад, магар ин ки давлат ба иқдомоте устувору ҷиддӣ дар ин росто даст бизанад.	احمدشاه کامل‌زاده: طوری‌که به نظر می‌رسد، مشکلات زبان در تاجیکستان در آیندۀ نزدیک نمی‌تواند به‌آسانی حل شود، مگر اینکه دولت به اقداماتی استوار و جدی دراین‌راستا دست بزند.
Ёдовар шудан аз мухолифати доираҳои мухталифи Русия бо ибтикори Эмомалӣ Раҳмон, раиси ҷумҳури Тоҷикистон, ба тағйири номи хонаводагияш ва табдили он аз “Раҳмонов” ба “Раҳмон” шаҳодати ин гуфтаҳост.	یادآورشدن از مخالفت دایره‌های مختلف روسیه با ابتکار امام‌علی رحمان، رئیس‌جمهور تاجیکستان، به تغییر نام‌خانوادگی‌اش و تبدیل آن از «رحمانف» به «رحمان» شهادت این گفته‌هاست.
Доираҳои вижаи Русия баъдтар барои ҷилавгирӣ аз ин раванд бо ибтикороти мардуми мо мухолифат варзиданд ва ҳанӯз ҳам мушкилоте дар ин росто эҷод мекунанд.	دایره‌های ویژۀ روسیه، بعدتر، برای جلوگیری از این روند، با ابتکارات مردم ما مخالفت ورزیدند و هنوز هم مشکلاتی دراین‌راستا ایجاد می‌کنند.
Саранҷом кор ба ҷое кашида, ки дар Тоҷикистон ба сурати умум ағлаби ҷавонон ва духтарон дубора шиносномаҳои нав бо номҳои хонаводагии дорои пасвандҳои русӣ мегиранд.	سرانجام کار به جایی کشیده که در تاجیکستان، به‌صورتِ عموم، اغلب جوانان و دختران دوباره شناسنامه‌های نو با نام‌های خانوادگی دارای پسوندهای روسی می‌گیرند.
Акнун ин раванд ба сурати густарда идома дорад.	اکنون این روند به‌صورتِ گسترده ادامه‌ دارد.
Тавре ки мушоҳида мешавад, яке аз маншаъҳои русизадагии фарҳангу забони миллии мо дар сиёсатҳои ошкору пинҳони давлати Русия нуҳуфтааст.	طوری‌که مشاهده می‌شود، یکی از منشأهای روسی‌زدگی فرهنگ و زبان ملی ما در سیاست‌های آشکار و پنهان دولت روسیه نهفته است.
Вобастагиҳои зиёди сиёсӣ, иқтисодӣ ва иҷтимоъии Тоҷикистон ба Русия садди роҳи ислоҳи хеле аз қаринаҳои фарҳангиву забонӣ барои ин кишвар мебошад.	وابستگی‌های زیاد سیاسی، اقتصادی و اجتماعی تاجیکستان به روسیه سد راه اصلاح خیلی از قرینه‌های فرهنگی و زبانی برای این کشور می‌باشد.
Албатта, ибтикороти каму беши давлатмардони тоҷик, ки сарфи назар аз дахолати мақомоти Русия гоҳе ба раванди ислоҳот дар арсаҳои мухталиф даст мезананд, шоёни тавсиф аст.	البته، ابتکارات کم‌وبیشِ دولتمردان تاجیک، که صرفِ‌نظر از دخالت مقامات روسیه گاهی به روند اصلاحات در عرصه‌های مختلف دست می‌زنند، شایان توصیف است.
Дар ҷараёни як-ду моҳи ахир бархе аз давлатмардони Тоҷикистон ба табдили ному насабашон ба русуми миллӣ оғоз кардаанд, ки дубора сару садои мухолифини дохиливу беруниро ба миён овардааст.	در جریانِ یکی‌دو ماهِ اخیر، برخی از دولتمردان تاجیکستان به تبدیل نام و نسبشان به رسوم ملی آغاز کرده‌اند که دوباره سروصدای مخالفان داخلی و بیرونی را به میان آورده‌است.
